,title,company,place,salary,publish_time
4631,互联网技术经理,东莞市慕思寝室用品有限公司,东莞-厚街镇,2.2-3.5万/月,03-31
4632,互联网技术经理,东莞市慕思寝室用品有限公司,异地招聘,2.2-3.5万/月,03-31
4633,BI数据建模工程师（工作地：东莞）,东莞市慕思寝室用品有限公司,异地招聘,1.2-2万/月,03-31
4634,BI数据建模工程师（工作地：东莞）,东莞市慕思寝室用品有限公司,东莞-厚街镇,1.2-2万/月,03-31
4635,BI数据建模工程师（工作地：东莞）,东莞市慕思寝室用品有限公司,异地招聘,1.2-2万/月,03-31
4636,BI数据建模工程师（工作地：东莞）,东莞市慕思寝室用品有限公司,异地招聘,1.2-2万/月,03-31
4637,BI数据建模工程师（工作地：东莞）,东莞市慕思寝室用品有限公司,异地招聘,1.2-2万/月,03-31
4638,女装配货师,广州贝珞茵服饰有限公司,广州-番禺区,6-8千/月,03-31
4639,算法工程师,东莞市慕思寝室用品有限公司,东莞-厚街镇,2-4万/月,03-31
4640,小红书运营,东莞市泰盛日化有限公司,东莞-长安镇,5-6.5千/月,03-31
4641,高级经营分析师,东莞市慕思寝室用品有限公司,东莞-厚街镇,1.5-2万/月,03-31
4642,大数据产品经理（数据分析方向）,珠海市卓轩科技有限公司,深圳-南山区,1.5-2.5万/月,03-31
4643,数据仓库高级工程师（南京）,杭州东信北邮信息技术有限公司,南京,0.7-1.4万/月,03-31
4644,数据分析师（南京）,杭州东信北邮信息技术有限公司,南京,0.6-1.2万/月,03-31
4645,数据仓库实习生（合肥）,杭州东信北邮信息技术有限公司,合肥,2-3千/月,03-31
4646,数据分析师（合肥）,杭州东信北邮信息技术有限公司,合肥,0.6-1万/月,03-31
4647,数据仓库工程师（南京）大屏项目,杭州东信北邮信息技术有限公司,南京,0.8-1.6万/月,03-31
4648,高级数据分析师（合肥）,杭州东信北邮信息技术有限公司,合肥,1-1.5万/月,03-31
4649,数据仓库工程师（合肥）,杭州东信北邮信息技术有限公司,合肥,0.5-1万/月,03-31
4650,数据分析师（深圳）,杭州东信北邮信息技术有限公司,深圳-福田区,0.6-1万/月,03-31
4651,项目经理（深圳）,杭州东信北邮信息技术有限公司,深圳-福田区,1-2万/月,03-31
4652,数据仓库实习生（南宁）,杭州东信北邮信息技术有限公司,南宁,2-3千/月,03-31
4653,数据仓库工程师（昆明）,杭州东信北邮信息技术有限公司,昆明,0.5-1万/月,03-31
4654,数据分析师,杭州东信北邮信息技术有限公司,成都,0.5-1万/月,03-31
4655,数据分析师,杭州东信北邮信息技术有限公司,北京,1-1.5万/月,03-31
4656,数据分析师（深圳）,杭州东信北邮信息技术有限公司,异地招聘,1-1.5万/月,03-31
4657,AI/机器学习/深度学习算法工程师,UT斯达康（中国）股份有限公司,深圳-宝安区,1.5-2万/月,03-31
4658,高级数据分析师,启迪国信科技有限公司,重庆-九龙坡区,1.5-2万/月,03-31
4659,大数据算法工程师（识货）,虎扑,上海,2-3万/月,03-31
4660,高级NLP工程师,虎扑,上海,2-4万/月,03-31
4661,算法工程师（应届生）,上海启迪睿视智能科技有限公司,上海,12-30万/年,03-31
4662,高级生信分析员（提供住宿）,上海昂朴生物科技有限公司,上海-闵行区,0.8-1.4万/月,03-31
4663,生信分析员（硕士应届）,上海昂朴生物科技有限公司,上海-闵行区,0.8-1.2万/月,03-31
4664,大数据架构师,UT斯达康（中国）股份有限公司,深圳-宝安区,1-2万/月,03-31
4665,云店系统运营-数据分析经理,伽蓝（集团）股份有限公司,上海,1.5-2万/月,03-31
4666,云店系统运营-数据分析经理,伽蓝（集团）股份有限公司,上海,1.5-2万/月,03-31
4667,数据统计分析专员,SHEIN,南京-雨花台区,4-7千/月,03-31
4668,CRM专员,伽蓝（集团）股份有限公司,上海,0.8-1万/月,03-31
4669,数据分析专家,伽蓝（集团）股份有限公司,上海-徐汇区,,03-31
4670,算法工程师 (MJ001601),SHEIN,南京-雨花台区,2-4万/月,03-31
4671,高级/资深数据分析师 (MJ000993),SHEIN,广州-番禺区,1-2万/月,03-31
4672,数据库开发工程师,南威软件集团,泉州,5-8千/月,03-31
4673,.net开发高级工程师,北京中园搏望科技发展有限公司,北京-海淀区,1.5-3万/月,03-31
4674,java开发工程师高级,北京中园搏望科技发展有限公司,北京-海淀区,1.5-3万/月,03-31
4675,大数据开发经理,上海康之诚电子商务有限公司,上海-浦东新区,2-2.5万/月,03-31
4676,大数据工程师（数据分析岗,北京展云科技有限公司,北京-丰台区,1-2万/月,03-31
4677,会员运营,广州九尾信息科技有限公司,广州-番禺区,0.7-1万/月,03-31
4678,天猫CRM会员营销主管,上海康之诚电子商务有限公司,上海-浦东新区,1-1.5万/月,03-31
4679,DBA,深圳市巨鼎医疗设备有限公司,深圳-南山区,2-2.5万/月,03-31
4680,数据分析工程师,杭州海康威视数字技术股份有限公司...,长沙,15-20万/年,03-31
4681,高级Hadoop开发工程师,杭州海康威视数字技术股份有限公司...,杭州-滨江区,2-2.5万/月,03-31
4682,数据采集员,北京连盈科技有限公司,北京-海淀区,4.5-6千/月,03-31
4683,亚马逊日本、德国站运营专员,杭州慢慢来电子商务有限公司,杭州-余杭区,4-7千/月,03-31
4684,大数据架构师,广东锐博天成信息科技有限公司,广州,2.5-3万/月,03-31
4685,推荐算法工程师,杭州腾展科技股份有限公司,杭州-西湖区,1.8-3.5万/月,03-31
4686,AI人工智能工程师/ 机器学习,广州市汇研微电子技术有限公司,广州-番禺区,0.7-1.5万/月,03-31
4687,数据专员,百丽新零售,深圳-龙华新区,0.5-1万/月,03-31
4688,研究院——大数据算法工程师,杭州海康威视数字技术股份有限公司...,杭州-滨江区,20-30万/年,03-31
4689,大数据分析工程师,南京拾柴信息科技有限公司,南京-浦口区,0.6-1万/月,03-31
4690,Java/Python软件工程师.,南京拾柴信息科技有限公司,北京,0.8-2万/月,03-31
4691,短视频策划（懂运营）,广东赢商网数据服务股份有限公司,广州-天河区,0.8-1万/月,03-31
4692,短视频运营,广东赢商网数据服务股份有限公司,广州-天河区,0.6-1万/月,03-31
4693,大数据开发工程师实习,青岛青一融创旅游文化管理有限公司...,青岛-市北区,4.5-6千/月,03-31
4694,广告算法工程师实习生,青岛青一融创旅游文化管理有限公司...,青岛-市北区,4.5-6千/月,03-31
4695,自动化测试工程师,购乐贸易（深圳）有限公司,深圳-罗湖区,1-1.5万/月,03-31
4696,数据处理工程师,购乐贸易（深圳）有限公司,深圳-罗湖区,6-8千/月,03-31
4697,深度学习工程师助理,购乐贸易（深圳）有限公司,深圳-罗湖区,0.8-1万/月,03-31
4698,数据处理工程师,购乐贸易（深圳）有限公司,深圳-罗湖区,0.8-1万/月,03-31
4699,人工智能算法工程师招聘,购乐贸易（深圳）有限公司,深圳-龙华新区,1-1.5万/月,03-31
4700,数据中台架构师,湖南金烽信息科技有限公司,郑州,1.5-3万/月,03-31
4701,产品经理,湖南金烽信息科技有限公司,长沙,1-1.5万/月,03-31
4702,产品经理,湖南金烽信息科技有限公司,长沙,1-2万/月,03-31
4703,（汇金）运营经理（金融产品方向）,南京联创科技集团股份有限公司,异地招聘,18-30万/年,03-31
4704,数据分析师,广东数果科技有限公司,广州-天河区,1.5-2.3万/月,03-31
4705,算法工程师（NLP方向）,北京移数通电讯有限公司,上海-杨浦区,1.6-2.5万/月,03-31
4706,NLP算法工程师,北京移数通电讯有限公司,上海-杨浦区,1.6-2.5万/月,03-31
4707,数据分析工程师（闪存数据）,四川效率源信息安全技术股份有限公...,成都-高新区,4.5-6千/月,03-31
4708,大数据算法工程师,四川效率源信息安全技术股份有限公...,成都-高新区,0.9-1.3万/月,03-31
4709,贝壳找房平台销售,广州贝壳科技服务有限公司,广州-番禺区,6-8千/月,03-31
4710,算法工程师,芯和半导体科技（上海）有限公司,异地招聘,30-40万/年,03-31
4711,算法工程师,芯和半导体科技（上海）有限公司,异地招聘,0.8-2万/月,03-31
4712,算法工程师,芯和半导体科技（上海）有限公司,上海-浦东新区,0.8-2万/月,03-31
4713,PMO项目管理流程管理岗,广州麦野工程设计有限公司,深圳-南山区,2-2.5万/月,03-31
4714,新项目-高级ETL开发工程师,大连隆基信息技术有限公司,大连-甘井子区,0.8-1.5万/月,03-31
4715,AI数据分析人工智能师,深圳市诺维尔科技互联网有限公司,深圳-龙华新区,0.8-1万/月,03-31
4716,数据处理工程师,深圳市诺维尔科技互联网有限公司,深圳-龙华新区,0.8-1万/月,03-31
4717,爬虫开发工程师,深圳市诺维尔科技互联网有限公司,深圳-福田区,1-1.5万/月,03-31
4718,大数据开发工程师,深圳市诺维尔科技互联网有限公司,深圳-龙华新区,1-1.5万/月,03-31
4719,数据中台架构师,四川长虹佳华信息产品有限责任公司...,北京,1-1.5万/月,03-31
4720,数据中台架构师,四川长虹佳华信息产品有限责任公司...,北京,1-1.5万/月,03-31
4721,数据中台架构师,四川长虹佳华信息产品有限责任公司...,北京,1-1.5万/月,03-31
4722,数据分析师,广州花生日记网络科技有限公司,广州-海珠区,2.5-3万/月,03-31
4723,数据分析专员,宁波中哲文墨电子商务有限公司,宁波-鄞州区,6-8万/年,03-31
4724,数据分析师,广州花生日记网络科技有限公司,广州-海珠区,1.5-2万/月,03-31
4725,L底薪5000+高提成+带薪培训,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4726,L高收入的销售代表,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4727,R链家经纪人（高薪大平台）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4728,R链家（贝壳找房）业务精英,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4729,R链家（贝壳找房）应届生实习大平台,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4730,R链家集团置业顾问,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4731,M贝壳大平台销售顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4732,销售储备干部（五千底薪就近安排）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4733,R五千底薪就近安排销售顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4734,E贝壳大平台销售顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4735,E高薪直聘客户经理（平台大、晋升快）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4736,M想挑战高薪就来（销售）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4737,M贝壳销售顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4738,R贝壳大平台销售经验（高薪大平台）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4739,R贝壳找房 （链家）房产经纪人,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4740,R贝壳大平台置业顾问（高薪大平台）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4741,R贝壳找房销售储备干部,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4742,M底薪5000， 家门口工作,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4743,L大客户代表,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4744,L贝壳找房置业顾问,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4745,R贝壳大平台销售精英（底薪5000）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4746,R贝壳大平台高薪销售（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4747,R贝壳找销售顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4748,R链家置业顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4749,R贝壳找房（德佑）销售储备干部,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4750,R贝壳找房房产经纪人（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4751,L高提成+带薪培训,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4752,L底薪5000的销售代表,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4753,L跳槽首选+就近安排,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4754,R贝壳销售储备干部（高薪大平台）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4755,M大平台置业顾问（客源多）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4756,Y德佑（贝壳找房）销售精英,德佑（天津）房地产经纪服务有限公...,福州-闽侯县,0.8-1万/月,03-31
4757,R五千底薪 房产销售顾问,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4758,R贝壳大销售管培生（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4759,R贝壳大平台高端销售人员（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4760,Y业内高提成销售经理,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4761,数据分析师,浙江汇信科技有限公司,杭州-拱墅区,2.5-3千/月,03-31
4762,Y大企业销售管培生（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,0.6-1万/月,03-31
4763,Y五千底薪 销售顾问,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4764,Y大平台销售顾问（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4765,Y就近工作的销售管培生（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,0.5-1万/月,03-31
4766,Y五千底薪 销售顾问,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4767,Y大平台高薪销售代表,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4768,R贝壳大平台高薪销售顾问（就近安排）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4769,R贝壳（链家）高薪房产销售,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4770,贝壳找房销售储备干部（三个月一次晋升）,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
4771,R贝壳大平台销售顾问高底薪,德佑（天津）房地产经纪服务有限公...,福州,1-1.5万/月,03-31
